,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5943,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5341
split 1,16.76,49.97,0.0,0.32,33.34,29.07,33.32,0.0,53.87,0.5892,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5595
split 2,16.88,49.87,0.0,0.77,33.3,25.96,33.27,0.0,44.62,0.5911,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5466
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5891,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5653
split 4,19.84,50.18,0.0,9.32,34.44,31.45,33.69,0.0,60.67,0.5807,19.92,47.72,0.0,12.03,32.79,24.32,32.3,0.0,40.64,0.6
split 5,19.29,49.97,0.0,7.91,34.1,29.73,33.53,0.0,55.64,0.5927,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5078
mean,17.68,50.0,0.0,3.05,33.64,23.07,33.41,0.0,35.8,0.5895,17.21,49.62,0.0,2.0,33.24,13.31,33.16,0.0,6.77,0.5522
std,1.34,0.09,0.0,3.96,0.46,8.61,0.15,0.0,25.75,0.0043,1.21,0.85,0.0,4.48,0.2,4.92,0.38,0.0,15.15,0.0284
