,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,21.51,50.68,1.63,12.22,34.95,49.34,34.32,70.52,43.19,0.5746,17.14,50.12,0.0,1.3,33.38,22.66,33.5,0.0,34.49,0.5239
split 1,19.04,50.35,0.0,6.77,34.2,28.9,33.77,0.0,52.92,0.5702,22.22,46.75,3.46,16.46,32.9,36.5,32.01,35.02,42.48,0.5733
split 2,18.62,50.09,5.35,0.4,33.95,48.04,33.55,55.83,54.73,0.5761,17.82,49.6,3.87,0.0,33.24,22.09,33.24,33.02,0.0,0.5245
split 3,17.22,50.12,1.54,0.0,33.59,37.83,33.44,80.06,0.0,0.5859,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.4929
split 4,18.07,50.21,0.7,3.3,33.82,59.8,33.59,100.0,45.82,0.5653,20.57,49.37,0.0,12.33,34.19,29.4,33.27,0.0,54.91,0.6081
split 5,17.33,49.91,0.35,1.72,33.48,51.32,33.32,54.48,66.18,0.5743,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5226
mean,18.63,50.23,1.6,4.07,34.0,45.87,33.66,60.15,43.81,0.5744,18.51,49.31,1.22,5.01,33.39,22.14,33.12,11.34,21.98,0.5409
std,1.44,0.24,1.78,4.28,0.48,9.94,0.32,30.99,20.92,0.0063,2.13,1.17,1.73,6.75,0.39,9.15,0.5,16.05,22.77,0.0382
