Label, Parent Label
40704,22255
40064,22622
40576,22405
40512,22561
40768,22404
40128,22282
40384,21932
39968,22080
40224,21949
40096,22361
40864,22127
40544,22228
40672,21997
40720,22054
40080,22100
40528,22466
40784,22416
40656,21907
39984,21940
40496,22481
40752,21936
40624,22625
40368,22311
40880,21885
40048,22080
40304,22152
40816,22473
40176,22058
40688,21943
40432,22203
40712,21907
40328,22513
40520,22367
40776,22412
40136,22253
40648,22141
40392,22002
39976,22545
40488,22018
40104,22569
40040,22156
40808,22640
40680,22556
40424,22099
40472,22625
40216,22242
40728,22087
40088,22356
40600,22124
40856,21898
40280,22261
40664,22175
40408,22098
39992,22464
40248,22699
40760,22670
40120,22237
40632,22130
40888,21884
40056,22456
40568,21967
40312,22152
40824,22696
40708,22264
40068,22002
40580,22032
40324,22157
40260,22697
40772,22418
40388,22543
40900,22535
39972,22535
40484,22275
40228,22580
40100,22365
40356,22053
40868,21884
40548,22571
40676,22096
40420,22004
40468,22451
40724,22608
40340,22525
40020,22282
40148,22416
40404,22194
40116,22278
40052,22455
40820,22109
40180,21940
40692,22375
40460,22450
40204,22113
40716,22629
40588,22035
40332,22455
40844,22692
40524,22109
40268,22609
40780,22602
40140,22471
40652,22055
40492,22212
40236,22414
40108,22466
40620,22141
40044,22155
40172,22135
40684,22221
40428,22343
40476,22012
40348,21993
40540,22111
40412,22456
39996,21968
40252,22698
40764,21952
40124,22631
40636,22419
40380,21928
40892,22019
40188,22464
40700,22405
40444,22553
40706,22420
40066,22538
40002,22414
40514,22459
40258,22701
40642,22130
40098,22062
40610,22280
40866,22676
40034,22305
40290,21923
40802,22447
40210,22578
40722,22135
40082,22337
40850,22032
40530,22365
40146,22280
40658,22608
40402,22203
39986,21967
40754,22223
40114,22379
40626,22049
40370,22460
40562,22575
40306,22305
40818,22241
40178,22111
40434,22547
40458,22276
40202,22383
40586,21880
40330,21988
40522,22370
40138,21956
40394,22319
40906,22134
39978,22354
40106,22379
40362,22089
40554,22062
40170,22606
40682,22556
40426,22347
40474,22103
40730,22534
40090,21966
40858,22026
40026,22702
40282,22305
40410,21893
39994,22569
40506,22355
40762,22649
40634,22261
40058,22525
40570,22115
40314,21990
40826,22117
40698,22578
40454,22016
40198,22115
40070,22002
40582,21879
40326,22134
40006,22428
40518,22220
40262,22148
40774,22038
40134,22041
40902,21881
40486,22018
40358,22538
40550,21966
40294,22151
40806,22429
40678,22347
40214,22031
40598,21886
40342,22083
40854,22240
40022,22493
40534,22356
40662,22175
40406,22004
40054,21992
40566,21886
40310,22515
40822,22021
40182,22568
40694,22696
40462,22547
40206,22242
40718,22599
40334,21990
40846,21953
40270,22493
40142,22589
40398,22097
39982,21939
40494,22212
40110,22391
40046,21987
40558,22471
40174,22448
40430,22348
39966,22136
40478,22100
40222,22400
40094,22361
40414,22194
39998,22062
40510,22451
40766,22249
40126,22250
40382,22321
40894,22324
40062,22321
40574,22391
40318,21988
40702,22245
40446,22550
40705,22255
40833,22326
40513,22103
40769,21955
40129,22040
40641,22602
40385,22324
40897,22692
39969,22271
40097,22220
40609,21883
40865,22260
40033,22155
40289,21923
40801,22447
40673,21997
40721,22054
40081,22460
40593,21881
40337,22527
40849,22038
40529,21939
40145,22467
39985,22223
40497,22559
40241,22421
40753,21936
40625,22048
40049,22610
40305,22448
40177,21992
40689,21943
40433,22551
40713,22629
40585,22247
40329,22513
40009,22049
40521,22278
40777,22424
40489,22367
40233,21956
40745,22102
40105,22470
40617,22418
40809,22640
40681,22099
40425,22276
40473,22457
40217,22395
40345,22087
40857,22026
40025,22148
40537,22375
40409,21932
40505,22210
40761,22388
40121,22237
40633,22259
40569,22395
40313,22440
40825,22117
40709,22264
40581,22250
40517,22011
40261,22609
40773,22412
40901,22326
39973,22543
40869,21884
40037,21980
40549,22568
40805,22429
40165,22157
40677,22096
40213,22388
40085,22012
40597,21880
40853,22240
40533,21968
40661,22308
40373,22275
40821,22021
40077,22551
40333,22173
40845,21953
40525,22561
40269,22710
40781,22260
40141,22124
40653,22610
39981,22562
40493,22058
40237,22041
40045,22151
40557,22575
40685,22221
40429,22098
40477,22210
40221,22400
40093,22471
40605,21883
40541,22562
39997,22580
40253,22699
40765,22249
40125,22470
40381,22319
40573,22031
