,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.4973,0.0,50.0,0.0,0.5078
split 1,0.0,50.0,0.0,0.4866,0.0,50.0,0.0,0.5781
split 2,0.0,50.0,0.0,0.4918,0.0,50.0,0.0,0.5204
split 3,0.0,50.0,0.0,0.4874,0.0,50.0,0.0,0.5535
split 4,0.0,50.0,0.0,0.5087,0.0,50.0,0.0,0.4535
split 5,0.0,50.0,0.0,0.5037,0.0,50.0,0.0,0.4825
mean,0.0,50.0,0.0,0.4959,0.0,50.0,0.0,0.516
std,0.0,0.0,0.0,0.0082,0.0,0.0,0.0,0.0416
