Label, Parent Label
9984,9619
10003,9619
9920,9565
9921,9565
9895,9565
9824,9571
9827,9571
9952,9615
9891,9615
9808,9517
9726,9517
9936,9603
9973,9603
10032,9392
10057,9392
9723,9392
9712,9291
10094,9291
10088,9453
9743,9453
10008,9365
10007,9365
9816,9563
9811,9563
9784,9586
9917,9586
9667,9586
10111,9586
10040,9383
9730,9383
9732,9267
10073,9267
9764,9545
9642,9545
10084,9503
10045,9503
9956,9623
9678,9623
9855,9623
9700,9342
9958,9342
9691,9342
9876,9609
9934,9609
9908,9551
9675,9551
10100,9496
9794,9496
10060,9432
10043,9432
9932,9606
9687,9606
10028,9363
9986,9363
9900,9538
9786,9538
10012,9368
9710,9368
9820,9566
9795,9566
9788,9590
9859,9590
9660,9588
9879,9588
10114,9594
10101,9594
9922,9584
9937,9584
9909,9584
9762,9514
9755,9514
10002,9361
10025,9361
9874,9550
9907,9550
9810,9561
9846,9561
9650,9543
9813,9543
10098,9511
10027,9511
10090,9505
10021,9505
10023,9505
9754,9487
9750,9487
10010,9433
10014,9433
9818,9591
9851,9591
10042,9430
9741,9430
9978,9481
10071,9481
10118,9280
9871,9280
9798,9332
10011,9332
9670,9480
10086,9480
9894,9620
9919,9620
9782,9536
9659,9536
9974,9604
9701,9604
9709,9604
9950,9515
9759,9515
9918,9582
9893,9582
9699,9582
10110,9547
10087,9547
9985,9278
9693,9278
9793,9564
9663,9564
9953,9581
9905,9581
10001,9616
9999,9616
9809,9308
9753,9308
9713,9438
10019,9438
9737,9549
10109,9549
9641,9242
9869,9242
10089,9489
9925,9489
10009,9367
10031,9367
9913,9376
9947,9376
9733,9429
10005,9429
9797,9310
9765,9310
9957,9384
9987,9384
10029,9390
10055,9390
9949,9443
9715,9443
10051,9299
9983,9299
9955,9602
9971,9602
9875,9592
9643,9592
9883,9610
9911,9610
9711,9610
10075,9494
10095,9494
9959,9328
9935,9328
