,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.6168,0.0,50.0,0.0,0.5117
split 1,0.0,50.0,0.0,0.5932,0.0,50.0,0.0,0.4983
split 2,0.0,50.0,0.0,0.5931,0.0,50.0,0.0,0.5388
split 3,0.0,50.0,0.0,0.6006,0.0,50.0,0.0,0.479
split 4,0.0,50.0,0.0,0.5856,0.0,50.0,0.0,0.3992
split 5,0.0,50.0,0.0,0.595,0.0,50.0,0.0,0.6149
mean,0.0,50.0,0.0,0.5974,0.0,50.0,0.0,0.507
std,0.0,0.0,0.0,0.0097,0.0,0.0,0.0,0.0647
