,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5911,0.0,50.0,0.0,0.4789
split 1,0.0,50.0,0.0,0.5726,0.0,50.0,0.0,0.4894
split 2,0.0,50.0,0.0,0.5995,0.0,50.0,0.0,0.4252
split 3,0.0,50.0,0.0,0.6087,0.0,50.0,0.0,0.4867
split 4,0.0,50.0,0.0,0.5597,0.0,50.0,0.0,0.4762
split 5,0.0,50.0,0.0,0.583,0.0,50.0,0.0,0.4251
mean,0.0,50.0,0.0,0.5858,0.0,50.0,0.0,0.4636
std,0.0,0.0,0.0,0.0163,0.0,0.0,0.0,0.0276
