,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5715,0.0,50.0,0.0,0.4886
split 1,0.0,50.0,0.0,0.5305,0.0,50.0,0.0,0.4888
split 2,0.0,50.0,0.0,0.5399,0.0,50.0,0.0,0.4851
split 3,0.0,50.0,0.0,0.5292,0.0,50.0,0.0,0.5136
split 4,0.0,50.0,0.0,0.5233,0.0,50.0,0.0,0.4753
split 5,0.0,50.0,0.0,0.5328,0.0,50.0,0.0,0.4121
mean,0.0,50.0,0.0,0.5379,0.0,50.0,0.0,0.4773
std,0.0,0.0,0.0,0.0158,0.0,0.0,0.0,0.0313
