,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,23.26,49.53,2.46,17.79,34.87,45.45,33.86,58.89,43.61,0.5753,24.1,47.79,0.0,24.5,33.73,22.49,33.73,0.0,33.74,0.5441
split 1,17.62,50.14,2.07,0.64,33.74,63.46,33.47,86.6,70.32,0.5798,18.68,50.55,0.0,5.48,33.81,20.85,34.01,0.0,28.54,0.5322
split 2,17.93,50.26,1.26,2.27,33.83,46.96,33.6,52.38,54.9,0.5938,16.69,50.08,0.0,0.0,33.33,11.14,33.41,0.0,0.0,0.4925
split 3,23.8,50.5,1.95,18.96,35.8,47.92,34.43,58.87,50.48,0.5821,19.51,49.47,3.19,5.86,33.59,37.17,33.33,36.29,41.89,0.523
split 4,19.33,50.11,2.13,5.76,34.17,48.12,33.62,53.48,57.26,0.571,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5819
split 5,24.86,49.91,1.81,22.86,35.71,46.03,34.4,58.91,44.77,0.5754,23.06,48.02,4.66,16.5,33.84,39.0,32.91,41.88,42.2,0.5649
mean,21.13,50.07,1.95,11.38,34.69,49.66,33.9,61.52,53.56,0.5796,19.78,49.32,1.31,8.72,33.61,23.63,33.45,13.03,24.39,0.5398
std,2.93,0.3,0.37,8.76,0.84,6.25,0.38,11.53,8.96,0.0073,2.88,1.05,1.9,8.95,0.21,11.12,0.34,18.5,17.88,0.0289
