,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5056,0.0,50.0,0.0,0.539
split 1,0.0,50.0,0.0,0.5225,0.0,50.0,0.0,0.4767
split 2,0.0,50.0,0.0,0.519,0.0,50.0,0.0,0.5043
split 3,0.0,50.0,0.0,0.5282,0.0,50.0,0.0,0.533
split 4,0.0,50.0,0.0,0.4995,0.0,50.0,0.0,0.5035
split 5,0.0,50.0,0.0,0.5205,0.0,50.0,0.0,0.4291
mean,0.0,50.0,0.0,0.5159,0.0,50.0,0.0,0.4976
std,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0369
