,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,41.08,51.21,25.21,46.82,44.07,46.93,40.73,53.16,46.89,0.6408,34.79,42.92,17.0,44.45,37.85,37.51,36.33,36.18,40.02,0.5454
split 1,43.44,53.0,33.49,43.84,45.57,48.55,41.52,54.52,49.6,0.6415,28.1,36.12,10.81,37.36,30.88,28.79,29.73,21.07,35.56,0.5092
split 2,44.41,51.26,37.9,44.08,45.57,47.43,41.48,50.85,49.96,0.6476,34.68,39.69,37.62,26.73,35.54,36.24,38.18,32.47,38.09,0.5042
split 3,40.09,49.53,25.58,45.16,42.77,45.36,39.13,50.2,46.76,0.6267,30.93,48.77,9.32,34.71,35.93,32.31,38.23,23.92,34.77,0.5332
split 4,42.09,50.61,32.45,43.2,43.68,44.89,41.22,47.72,45.73,0.6437,27.26,40.58,6.22,34.98,32.05,30.32,32.34,26.33,32.28,0.4989
split 5,44.59,52.12,39.35,42.29,45.85,47.92,41.86,52.84,49.06,0.6441,30.08,42.82,17.07,30.34,31.57,30.09,36.15,19.93,34.18,0.4975
mean,42.62,51.29,32.33,44.23,44.58,46.85,40.99,51.55,48.0,0.6407,30.97,41.82,16.34,34.76,33.97,32.54,35.16,26.65,35.82,0.5147
std,1.67,1.1,5.45,1.45,1.15,1.32,0.9,2.24,1.6,0.0066,2.92,3.85,10.29,5.55,2.59,3.25,3.12,5.89,2.55,0.0181
