,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5279,0.0,50.0,0.0,0.5071
split 1,0.0,50.0,0.0,0.5303,0.0,50.0,0.0,0.5027
split 2,0.0,50.0,0.0,0.5348,0.0,50.0,0.0,0.5169
split 3,0.0,50.0,0.0,0.5315,0.0,50.0,0.0,0.5177
split 4,0.0,50.0,0.0,0.5379,0.0,50.0,0.0,0.4769
split 5,0.0,50.0,0.0,0.5357,0.0,50.0,0.0,0.4262
mean,0.0,50.0,0.0,0.533,0.0,50.0,0.0,0.4913
std,0.0,0.0,0.0,0.0034,0.0,0.0,0.0,0.0321
