,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5139,0.0,50.0,0.0,0.5365
split 1,0.0,50.0,0.0,0.5267,0.0,50.0,0.0,0.4662
split 2,0.0,50.0,0.0,0.526,0.0,50.0,0.0,0.4908
split 3,0.0,50.0,0.0,0.5,0.0,50.0,0.0,0.5894
split 4,0.0,50.0,0.0,0.5168,0.0,50.0,0.0,0.5383
split 5,0.0,50.0,0.0,0.4723,0.0,50.0,0.0,0.5548
mean,0.0,50.0,0.0,0.5093,0.0,50.0,0.0,0.5293
std,0.0,0.0,0.0,0.0188,0.0,0.0,0.0,0.0406
