,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5018,0.0,50.0,0.0,0.5224
split 1,0.0,50.0,0.0,0.4865,0.0,50.0,0.0,0.5391
split 2,0.0,50.0,0.0,0.5,0.0,50.0,0.0,0.4959
split 3,0.0,50.0,0.0,0.4944,0.0,50.0,0.0,0.493
split 4,0.0,50.0,0.0,0.4937,0.0,50.0,0.0,0.5017
split 5,0.0,50.0,0.0,0.4975,0.0,50.0,0.0,0.5815
mean,0.0,50.0,0.0,0.4957,0.0,50.0,0.0,0.5223
std,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.031
