,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,24.54,49.96,4.88,18.77,35.38,43.12,34.36,53.27,41.74,0.5744,17.6,50.24,0.0,2.56,33.77,44.52,33.55,0.0,100.0,0.5327
split 1,28.21,50.02,4.71,29.92,37.07,48.37,35.28,66.55,43.26,0.5806,21.86,44.16,3.22,18.2,30.43,30.29,31.16,32.95,26.76,0.493
split 2,29.27,49.34,0.79,37.68,37.79,59.75,35.71,100.0,43.54,0.5774,26.12,46.31,1.18,30.88,33.6,55.21,34.77,100.0,30.87,0.4939
split 3,26.37,50.29,12.21,16.62,36.34,45.43,34.59,53.9,47.79,0.5789,24.71,49.69,5.77,18.66,34.43,31.71,34.68,22.79,37.65,0.5234
split 4,28.75,49.32,3.33,33.59,37.19,44.26,35.12,53.29,44.37,0.5825,25.23,46.32,0.0,29.39,33.63,22.5,33.51,0.0,33.99,0.5179
split 5,28.55,50.58,20.77,14.3,37.1,43.63,35.24,46.26,49.37,0.5744,20.06,41.96,7.19,11.04,27.66,22.9,29.8,19.36,19.54,0.4833
mean,27.62,49.92,7.78,25.15,36.81,47.43,35.05,62.21,45.01,0.578,22.6,46.45,2.89,18.45,32.25,34.52,32.91,29.18,41.47,0.5074
std,1.65,0.46,6.77,8.96,0.77,5.77,0.45,17.93,2.68,0.003,3.05,2.9,2.78,9.84,2.42,11.79,1.83,33.84,26.79,0.0182
