,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5245,0.0,50.0,0.0,0.5527
split 1,0.0,50.0,0.0,0.5626,0.0,50.0,0.0,0.5017
split 2,0.0,50.0,0.0,0.5323,0.0,50.0,0.0,0.5264
split 3,0.0,50.0,0.0,0.5453,0.0,50.0,0.0,0.5331
split 4,0.0,50.0,0.0,0.5385,0.0,50.0,0.0,0.5396
split 5,0.0,50.0,0.0,0.5668,0.0,50.0,0.0,0.4936
mean,0.0,50.0,0.0,0.545,0.0,50.0,0.0,0.5245
std,0.0,0.0,0.0,0.0153,0.0,0.0,0.0,0.0207
