,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,20.86,50.3,0.41,11.87,34.87,64.94,33.85,100.0,60.95,0.579,19.98,50.74,0.0,9.21,34.37,23.66,34.25,0.0,36.72,0.5246
split 1,17.12,50.03,0.34,0.98,33.42,32.91,33.41,25.35,39.96,0.5741,18.77,50.61,0.0,5.7,34.33,32.01,33.88,0.0,62.15,0.5024
split 2,21.14,50.64,5.54,7.24,34.84,43.32,34.18,42.77,53.01,0.5775,20.05,50.85,8.02,1.27,34.8,43.54,34.15,62.26,34.21,0.5256
split 3,19.15,50.04,0.0,7.42,34.04,28.27,33.58,0.0,51.24,0.5723,17.02,49.43,0.0,1.62,32.93,18.68,33.06,0.0,22.98,0.5163
split 4,27.69,51.05,23.83,8.19,37.21,44.07,35.43,47.79,48.98,0.5829,18.75,43.19,10.92,2.14,28.37,21.75,30.11,19.43,15.71,0.5119
split 5,18.31,50.16,1.75,3.01,33.86,46.46,33.57,56.29,49.51,0.5754,17.97,49.68,0.0,4.22,33.41,24.83,33.27,0.0,41.21,0.511
mean,20.71,50.37,5.31,6.45,34.71,43.33,34.01,45.37,50.61,0.5769,18.76,49.08,3.16,4.03,33.04,27.41,33.12,13.62,35.5,0.5153
std,3.42,0.37,8.49,3.55,1.23,11.64,0.68,30.48,6.2,0.0035,1.07,2.69,4.54,2.79,2.18,8.27,1.41,22.88,14.69,0.008
