,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,18.53,50.4,2.91,2.29,34.11,51.26,33.72,62.18,57.88,0.5923,17.44,49.95,0.0,2.37,33.55,34.13,33.35,0.0,69.03,0.5334
split 1,17.71,50.17,1.06,1.89,33.74,54.95,33.52,76.82,54.52,0.5811,18.88,50.36,0.0,6.26,33.58,19.78,33.99,0.0,25.36,0.5612
split 2,26.85,51.18,4.79,24.59,37.06,49.81,35.49,69.15,44.8,0.5874,19.16,48.85,0.0,8.63,32.32,18.25,33.32,0.0,21.43,0.5722
split 3,17.09,50.06,1.22,0.0,33.44,29.34,33.42,54.6,0.0,0.5916,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5094
split 4,19.46,50.35,3.25,4.77,34.25,47.57,33.81,67.06,41.82,0.5792,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5734
split 5,18.24,50.2,1.84,2.68,33.96,57.8,33.56,67.26,72.58,0.5842,19.05,50.22,4.78,2.15,34.21,62.83,33.64,54.85,100.0,0.5491
mean,19.65,50.39,2.51,6.04,34.43,48.45,33.92,66.18,45.27,0.586,17.98,49.9,0.8,3.24,33.39,26.2,33.49,9.14,35.97,0.5498
std,3.3,0.37,1.3,8.42,1.21,9.18,0.71,6.76,22.55,0.0049,1.09,0.49,1.78,3.19,0.56,18.09,0.25,20.44,36.75,0.0227
