,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5308,0.0,50.0,0.0,0.4571
split 1,0.0,50.0,0.0,0.4881,0.0,50.0,0.0,0.4534
split 2,0.0,50.0,0.0,0.4825,0.0,50.0,0.0,0.4885
split 3,0.0,50.0,0.0,0.4849,0.0,50.0,0.0,0.4815
split 4,0.0,50.0,0.0,0.4824,0.0,50.0,0.0,0.4942
split 5,0.0,50.0,0.0,0.5068,0.0,50.0,0.0,0.5938
mean,0.0,50.0,0.0,0.4959,0.0,50.0,0.0,0.4947
std,0.0,0.0,0.0,0.0177,0.0,0.0,0.0,0.0468
