,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5625,0.0,50.0,0.0,0.5361
split 1,0.0,50.0,0.0,0.5542,0.0,50.0,0.0,0.5161
split 2,0.0,50.0,0.0,0.5732,0.0,50.0,0.0,0.5073
split 3,0.0,50.0,0.0,0.5598,0.0,50.0,0.0,0.5042
split 4,0.0,50.0,0.0,0.562,0.0,50.0,0.0,0.4647
split 5,0.0,50.0,0.0,0.5376,0.0,50.0,0.0,0.5439
mean,0.0,50.0,0.0,0.5582,0.0,50.0,0.0,0.512
std,0.0,0.0,0.0,0.0108,0.0,0.0,0.0,0.0256
