,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5556,0.0,50.0,0.0,0.4406
split 1,0.0,50.0,0.0,0.502,0.0,50.0,0.0,0.4825
split 2,0.0,50.0,0.0,0.5299,0.0,50.0,0.0,0.5541
split 3,0.0,50.0,0.0,0.5401,0.0,50.0,0.0,0.4724
split 4,0.0,50.0,0.0,0.5049,0.0,50.0,0.0,0.456
split 5,0.0,50.0,0.0,0.5182,0.0,50.0,0.0,0.4461
mean,0.0,50.0,0.0,0.5251,0.0,50.0,0.0,0.4753
std,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0381
