,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.4731,0.0,50.0,0.0,0.5186
split 1,0.0,50.0,0.0,0.5077,0.0,50.0,0.0,0.4662
split 2,0.0,50.0,0.0,0.4998,0.0,50.0,0.0,0.5432
split 3,0.0,50.0,0.0,0.5175,0.0,50.0,0.0,0.4912
split 4,0.0,50.0,0.0,0.4997,0.0,50.0,0.0,0.4486
split 5,0.0,50.0,0.0,0.4868,0.0,50.0,0.0,0.5861
mean,0.0,50.0,0.0,0.4974,0.0,50.0,0.0,0.509
std,0.0,0.0,0.0,0.0143,0.0,0.0,0.0,0.0466
