,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.4857,0.0,50.0,0.0,0.5017
split 1,0.0,50.0,0.0,0.5066,0.0,50.0,0.0,0.537
split 2,0.0,50.0,0.0,0.5124,0.0,50.0,0.0,0.5048
split 3,0.0,50.0,0.0,0.5162,0.0,50.0,0.0,0.4978
split 4,0.0,50.0,0.0,0.4923,0.0,50.0,0.0,0.4692
split 5,0.0,50.0,0.0,0.4928,0.0,50.0,0.0,0.4736
mean,0.0,50.0,0.0,0.501,0.0,50.0,0.0,0.4973
std,0.0,0.0,0.0,0.0113,0.0,0.0,0.0,0.0224
