,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5627,0.0,50.0,0.0,0.5042
split 1,0.0,50.0,0.0,0.5457,0.0,50.0,0.0,0.5453
split 2,0.0,50.0,0.0,0.5599,0.0,50.0,0.0,0.5029
split 3,0.0,50.0,0.0,0.5546,0.0,50.0,0.0,0.4834
split 4,0.0,50.0,0.0,0.5517,0.0,50.0,0.0,0.5498
split 5,0.0,50.0,0.0,0.5389,0.0,50.0,0.0,0.499
mean,0.0,50.0,0.0,0.5523,0.0,50.0,0.0,0.5141
std,0.0,0.0,0.0,0.0081,0.0,0.0,0.0,0.0246
