,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5293,0.0,50.0,0.0,0.5253
split 1,0.0,50.0,0.0,0.5597,0.0,50.0,0.0,0.4866
split 2,0.0,50.0,0.0,0.5275,0.0,50.0,0.0,0.5189
split 3,0.0,50.0,0.0,0.5615,0.0,50.0,0.0,0.4899
split 4,0.0,50.0,0.0,0.5352,0.0,50.0,0.0,0.5241
split 5,0.0,50.0,0.0,0.5556,0.0,50.0,0.0,0.5363
mean,0.0,50.0,0.0,0.5448,0.0,50.0,0.0,0.5135
std,0.0,0.0,0.0,0.0144,0.0,0.0,0.0,0.0186
