,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5501,0.0,50.0,0.0,0.476
split 1,0.0,50.0,0.0,0.5288,0.0,50.0,0.0,0.5214
split 2,0.0,50.0,0.0,0.5286,0.0,50.0,0.0,0.5263
split 3,0.0,50.0,0.0,0.562,0.0,50.0,0.0,0.4663
split 4,0.0,50.0,0.0,0.5269,0.0,50.0,0.0,0.5264
split 5,0.0,50.0,0.0,0.5402,0.0,50.0,0.0,0.5618
mean,0.0,50.0,0.0,0.5394,0.0,50.0,0.0,0.513
std,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0326
test mean,0.0,49.99999999999999,0.0,0.546945946742509,0.0,50.0,0.0,0.5366254420386258
test std,0.0,1.529166373896289e-14,0.0,0.0720764624602065,0.0,1.2560739669470201e-14,0.0,0.09521371476453716
