,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.583,0.0,50.0,0.0,0.4539
split 1,0.0,50.0,0.0,0.5614,0.0,50.0,0.0,0.5229
split 2,0.0,50.0,0.0,0.539,0.0,50.0,0.0,0.5378
split 3,0.0,50.0,0.0,0.562,0.0,50.0,0.0,0.5429
split 4,0.0,50.0,0.0,0.5538,0.0,50.0,0.0,0.5038
split 5,0.0,50.0,0.0,0.5537,0.0,50.0,0.0,0.5824
mean,0.0,50.0,0.0,0.5588,0.0,50.0,0.0,0.524
std,0.0,0.0,0.0,0.0132,0.0,0.0,0.0,0.0393
