,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.56,0.0,50.0,0.0,0.4979
split 1,0.0,50.0,0.0,0.5415,0.0,50.0,0.0,0.4967
split 2,0.0,50.0,0.0,0.5282,0.0,50.0,0.0,0.5168
split 3,0.0,50.0,0.0,0.532,0.0,50.0,0.0,0.5294
split 4,0.0,50.0,0.0,0.5341,0.0,50.0,0.0,0.5298
split 5,0.0,50.0,0.0,0.5285,0.0,50.0,0.0,0.5122
mean,0.0,50.0,0.0,0.5374,0.0,50.0,0.0,0.5138
std,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0133
