,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5053,0.0,50.0,0.0,0.5224
split 1,0.0,50.0,0.0,0.4899,0.0,50.0,0.0,0.5014
split 2,0.0,50.0,0.0,0.4932,0.0,50.0,0.0,0.4858
split 3,0.0,50.0,0.0,0.5176,0.0,50.0,0.0,0.4765
split 4,0.0,50.0,0.0,0.5042,0.0,50.0,0.0,0.546
split 5,0.0,50.0,0.0,0.5089,0.0,50.0,0.0,0.5043
mean,0.0,50.0,0.0,0.5032,0.0,50.0,0.0,0.5061
std,0.0,0.0,0.0,0.0093,0.0,0.0,0.0,0.023
