,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5142,0.0,50.0,0.0,0.466
split 1,0.0,50.0,0.0,0.5514,0.0,50.0,0.0,0.5158
split 2,0.0,50.0,0.0,0.5557,0.0,50.0,0.0,0.4645
split 3,0.0,50.0,0.0,0.526,0.0,50.0,0.0,0.4762
split 4,0.0,50.0,0.0,0.5398,0.0,50.0,0.0,0.4729
split 5,0.0,50.0,0.0,0.5454,0.0,50.0,0.0,0.4616
mean,0.0,50.0,0.0,0.5388,0.0,50.0,0.0,0.4762
std,0.0,0.0,0.0,0.0145,0.0,0.0,0.0,0.0184
