,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.4625,0.0,50.0,0.0,0.4613
split 1,0.0,50.0,0.0,0.5331,0.0,50.0,0.0,0.5708
split 2,0.0,50.0,0.0,0.4638,0.0,50.0,0.0,0.4545
split 3,0.0,50.0,0.0,0.5425,0.0,50.0,0.0,0.5316
split 4,0.0,50.0,0.0,0.4518,0.0,50.0,0.0,0.5467
split 5,0.0,50.0,0.0,0.4625,0.0,50.0,0.0,0.466
mean,0.0,50.0,0.0,0.486,0.0,50.0,0.0,0.5051
std,0.0,0.0,0.0,0.0369,0.0,0.0,0.0,0.0461
