,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,17.77,50.13,0.0,3.18,33.77,34.2,33.49,0.0,69.11,0.5854,16.61,49.82,0.0,0.0,33.17,11.07,33.22,0.0,0.0,0.5712
split 1,17.47,50.04,0.0,2.37,33.6,31.86,33.42,0.0,62.15,0.5894,17.73,49.91,0.0,3.28,33.42,22.42,33.42,0.0,33.83,0.523
split 2,17.49,50.04,0.81,1.61,33.64,63.13,33.4,72.13,83.86,0.5913,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5529
split 3,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5903,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5395
split 4,17.6,50.04,0.0,2.76,33.62,29.81,33.43,0.0,56.01,0.59,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5365
split 5,17.49,49.97,0.0,2.5,33.57,32.24,33.37,0.0,63.36,0.5888,17.55,50.49,0.0,2.16,33.71,20.95,33.77,0.0,29.08,0.5569
mean,17.41,50.04,0.13,2.07,33.59,33.73,33.41,12.02,55.75,0.5892,16.98,50.04,0.0,0.91,33.38,14.63,33.4,0.0,10.49,0.5467
std,0.35,0.05,0.3,1.04,0.13,15.26,0.05,26.88,26.38,0.0019,0.47,0.21,0.0,1.32,0.16,5.01,0.17,0.0,14.89,0.0156
