,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,24.63,49.8,6.69,17.4,35.23,40.12,34.26,43.58,42.53,0.5863,24.01,46.97,1.29,23.78,32.3,36.55,34.22,48.66,26.78,0.5378
split 1,18.11,50.2,4.14,0.0,33.78,26.12,33.6,44.76,0.0,0.5885,16.65,49.96,0.0,0.0,32.8,11.16,33.48,0.0,0.0,0.4993
split 2,18.77,50.46,3.83,2.01,34.23,54.0,33.78,56.23,72.0,0.5903,16.94,49.5,1.34,0.0,32.97,18.55,33.08,22.56,0.0,0.5232
split 3,18.9,50.17,4.3,2.21,34.04,49.98,33.63,48.36,67.95,0.5888,19.8,50.28,9.11,0.0,34.18,24.9,33.89,40.82,0.0,0.5454
split 4,18.83,50.3,4.12,2.07,34.11,50.57,33.7,50.35,67.66,0.5883,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5167
split 5,19.23,50.57,3.49,3.63,34.41,50.99,33.89,64.82,54.26,0.5811,19.35,50.7,2.13,5.22,34.33,56.4,34.07,100.0,35.13,0.5407
mean,19.74,50.25,4.43,4.55,34.3,45.3,33.81,51.35,50.73,0.5872,18.9,49.57,2.31,4.83,33.32,26.45,33.68,35.34,10.32,0.5272
std,2.21,0.25,1.04,5.84,0.46,9.6,0.22,7.29,24.79,0.003,2.61,1.22,3.13,8.68,0.73,15.98,0.41,34.28,14.79,0.016
