,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5482,0.0,50.0,0.0,0.4476
split 1,0.0,50.0,0.0,0.5395,0.0,50.0,0.0,0.5568
split 2,0.0,50.0,0.0,0.5637,0.0,50.0,0.0,0.489
split 3,0.0,50.0,0.0,0.5754,0.0,50.0,0.0,0.49
split 4,0.0,50.0,0.0,0.5404,0.0,50.0,0.0,0.4659
split 5,0.0,50.0,0.0,0.5655,0.0,50.0,0.0,0.4571
mean,0.0,50.0,0.0,0.5554,0.0,50.0,0.0,0.4844
std,0.0,0.0,0.0,0.0135,0.0,0.0,0.0,0.0359
