Label,Value,Area (µm²),Center_X,Center_Y,Center_Z
30208,0,51.6718,-65.617,-120.617,2.69492
29952,0,28.8045,-107.761,-76.9097,13.5123
30336,0,49.926,-73.9459,-85.9061,27.1496
30272,0,78.488,-104.696,-108.619,13.4772
30400,0,12.3926,-37.597,-94.6065,-5.0642
30144,0,45.8325,-97.2985,-42.2847,-4.02689
29984,0,31.1738,-119.178,-72.2996,0.892718
30368,1,47.6028,-114.1,-106.69,1.81248
30304,0,26.0003,-88.9231,-66.3425,20.6158
30048,0,31.8365,-71.392,-67.491,25.1653
30176,0,65.1641,-81.4119,-120.032,10.8218
30224,1,65.1743,-123.879,-81.0329,-8.29103
30352,0,32.2432,-66.5651,-84.6035,26.8807
30096,1,59.4307,-58.3509,-123.419,-15.6369
30288,0,41.4543,-52.0359,-78.5943,20.8772
30032,0,28.6793,-46.654,-73.0978,16.0183
30256,0,48.2048,-57.522,-68.0544,21.7076
30384,0,17.1431,-38.5909,-93.0414,-2.07399
30128,0,26.509,-51.4077,-115.365,-4.67931
30192,0,35.6186,-44.6567,-67.888,12.9282
30344,0,47.1551,-70.6497,-45.3027,10.5711
30280,0,38.677,-102.748,-86.9566,18.8747
30408,1,30.5596,-41.8285,-112.113,-22.3932
29992,0,33.0013,-111.424,-81.5212,12.459
30376,1,103.777,-120.913,-96.2387,-7.2552
30120,0,24.1915,-104.892,-64.7982,8.67101
30056,0,21.3819,-40.6331,-82.1236,8.60458
30184,0,28.4387,-78.5815,-79.6025,27.2758
30104,1,49.2694,-109.527,-111.108,5.46245
30296,0,30.0263,-92.0656,-62.2402,16.7601
30424,1,77.6441,-36.0794,-61.2984,-3.97908
30168,0,43.9505,-46.9454,-96.7239,8.02487
30264,0,53.0211,-107.494,-100.519,15.1163
30008,0,24.067,-97.124,-67.0577,15.3859
30392,0,12.7778,-40.7416,-102.483,-7.97028
30136,0,43.2269,-51.9072,-92.3825,17.1932
29944,0,26.0836,-64.441,-90.3588,25.1806
30200,0,35.0124,-71.3437,-52.0194,17.3393
29956,0,51.4338,-93.1535,-97.2118,21.5831
30084,0,42.2004,-58.5375,-111.965,7.7796
30276,1,85.722,-103.67,-40.4064,-15.2772
30148,0,28.7878,-94.1295,-54.7969,11.0419
30308,0,42.2362,-85.6925,-61.959,20.2081
30052,0,53.9398,-65.2312,-96.0692,22.9285
30436,0,81.6077,-96.167,-120.33,7.17407
