,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5938,0.0,50.0,0.0,0.5104
split 1,0.0,50.0,0.0,0.558,0.0,50.0,0.0,0.5478
split 2,0.0,50.0,0.0,0.57,0.0,50.0,0.0,0.4943
split 3,0.0,50.0,0.0,0.553,0.0,50.0,0.0,0.525
split 4,0.0,50.0,0.0,0.5745,0.0,50.0,0.0,0.4777
split 5,0.0,50.0,0.0,0.5609,0.0,50.0,0.0,0.5116
mean,0.0,50.0,0.0,0.5684,0.0,50.0,0.0,0.5111
std,0.0,0.0,0.0,0.0134,0.0,0.0,0.0,0.0221
