,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5408,0.0,50.0,0.0,0.5487
split 1,0.0,50.0,0.0,0.507,0.0,50.0,0.0,0.5204
split 2,0.0,50.0,0.0,0.5157,0.0,50.0,0.0,0.5293
split 3,0.0,50.0,0.0,0.5056,0.0,50.0,0.0,0.4653
split 4,0.0,50.0,0.0,0.5511,0.0,50.0,0.0,0.4989
split 5,0.0,50.0,0.0,0.524,0.0,50.0,0.0,0.447
mean,0.0,50.0,0.0,0.524,0.0,50.0,0.0,0.5016
std,0.0,0.0,0.0,0.0169,0.0,0.0,0.0,0.0357
