,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,23.16,50.41,9.84,9.24,35.59,50.97,34.13,57.74,61.05,0.57,18.63,49.5,3.91,2.48,33.42,38.54,33.24,54.75,27.62,0.5623
split 1,21.18,50.38,8.74,4.43,35.01,53.89,33.9,67.34,60.42,0.579,19.06,49.73,7.44,0.0,33.58,35.09,33.46,71.82,0.0,0.5202
split 2,26.81,48.72,12.16,19.53,35.34,41.97,33.97,53.05,38.89,0.5874,28.32,49.48,18.02,17.45,35.92,39.82,34.89,50.47,34.09,0.527
split 3,19.63,50.32,7.08,1.48,34.46,55.06,33.74,64.85,66.58,0.5831,17.33,50.29,1.69,0.0,33.62,23.63,33.59,37.3,0.0,0.5171
split 4,21.61,50.77,10.09,3.95,35.3,50.29,34.21,64.12,52.53,0.5814,22.37,50.26,10.41,6.45,35.12,58.53,34.03,41.57,100.0,0.5222
split 5,20.47,50.52,2.48,8.4,34.74,51.26,33.98,66.69,53.11,0.5799,16.87,48.55,2.06,0.0,31.96,44.21,32.63,100.0,0.0,0.4983
mean,22.14,50.19,8.4,7.84,35.07,50.57,33.99,62.3,55.43,0.5801,20.43,49.64,7.25,4.4,33.94,39.97,33.64,59.32,26.95,0.5245
std,2.35,0.67,3.05,5.86,0.38,4.2,0.15,5.18,8.83,0.0053,3.95,0.58,5.7,6.27,1.27,10.45,0.7,21.25,35.51,0.0191
