,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.4758,0.0,50.0,0.0,0.4735
split 1,0.0,50.0,0.0,0.5174,0.0,50.0,0.0,0.5668
split 2,0.0,50.0,0.0,0.4826,0.0,50.0,0.0,0.449
split 3,0.0,50.0,0.0,0.532,0.0,50.0,0.0,0.4945
split 4,0.0,50.0,0.0,0.4754,0.0,50.0,0.0,0.4858
split 5,0.0,50.0,0.0,0.527,0.0,50.0,0.0,0.498
mean,0.0,50.0,0.0,0.5017,0.0,50.0,0.0,0.4946
std,0.0,0.0,0.0,0.0243,0.0,0.0,0.0,0.0361
