,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,25.87,50.08,10.79,16.76,36.14,49.09,34.37,67.81,45.08,0.5894,17.4,49.77,0.0,2.41,33.4,29.33,33.24,0.0,54.75,0.5572
split 1,23.31,49.86,4.32,15.74,35.13,47.9,33.98,64.26,45.45,0.5853,16.75,50.24,0.0,0.0,33.33,11.18,33.54,0.0,0.0,0.5598
split 2,27.96,50.91,17.49,15.49,37.47,49.61,35.03,63.57,50.22,0.5873,24.37,49.37,2.87,20.88,34.57,32.01,34.33,23.62,38.08,0.5732
split 3,22.9,49.98,1.6,17.12,35.02,46.64,34.08,61.4,44.44,0.5854,22.03,48.18,0.0,17.93,33.56,23.74,33.03,0.0,38.2,0.5273
split 4,21.45,50.06,1.44,12.85,34.68,46.92,33.88,59.84,47.05,0.5905,18.91,47.85,0.0,8.87,32.48,22.93,32.29,0.0,36.5,0.5172
split 5,20.8,49.76,2.16,10.49,34.41,51.31,33.55,69.27,51.11,0.5932,19.29,49.35,6.53,1.98,33.4,37.03,33.25,61.84,16.0,0.4931
mean,23.72,50.11,6.3,14.74,35.47,48.58,34.15,64.36,47.23,0.5885,19.79,49.12,1.57,8.68,33.46,26.04,33.28,14.24,30.59,0.538
std,2.49,0.37,5.95,2.34,1.04,1.62,0.46,3.31,2.57,0.0028,2.65,0.85,2.46,8.1,0.61,8.2,0.61,22.97,17.71,0.0278
