Label,Value,Area (µm²),Center_X,Center_Y,Center_Z
23040,9.87587,9.87587,113.386,18.6874,5.21674
22784,38.7945,38.7945,107.766,45.9396,35.0423
22656,115.909,115.909,152.812,26.9925,-4.65042
23104,9.91984,9.91984,102.731,97.2949,6.04717
22848,32.3194,32.3194,62.2336,72.4942,10.522
22720,91.5354,91.5354,162.445,41.6872,-2.85458
22976,16.9768,16.9768,104.978,12.3259,1.34517
23072,12.985,12.985,82.7942,91.6977,5.16017
22816,59.592,59.592,122.406,10.5303,0.583243
27424,12.6115,12.6115,111.047,86.3199,23.7186
22688,25.8439,25.8439,61.423,38.9986,11.4864
22944,31.446,31.446,91.8874,38.1137,28.646
22880,47.9509,47.9509,137.643,97.4398,23.0787
22752,28.5102,28.5102,91.0726,99.3325,0.911405
23008,15.7047,15.7047,116.356,17.4715,4.71964
23056,33.7059,33.7059,108.618,92.6007,16.3682
22608,53.0582,53.0582,75.9389,101.794,-12.9495
22864,27.277,27.277,68.2932,59.1835,17.1029
22736,31.7788,31.7788,85.3862,39.7642,27.0813
22992,41.2087,41.2087,105.697,108.197,-0.650001
22576,25.9181,25.9181,106.515,102.532,4.78796
23088,27.3375,27.3375,81.9951,83.3798,15.4574
22832,43.4665,43.4665,123.673,51.4869,31.495
22704,66.5578,66.5578,69.6307,21.3035,-4.16088
22640,30.6011,30.6011,146.863,44.4257,26.0087
22896,34.1356,34.1356,143.295,31.9168,17.6854
22768,66.6599,66.6599,146.893,88.8038,27.2583
23024,32.97,32.97,120.673,16.33,5.24289
23048,31.1663,31.1663,117.247,26.984,17.7583
22792,39.444,39.444,110.47,107.048,2.08682
22664,65.6996,65.6996,115.776,64.3054,35.2496
22920,28.5878,28.5878,143.547,37.3191,22.2392
22856,26.1323,26.1323,64.8874,68.3374,13.5253
22728,30.4674,30.4674,81.6261,18.2355,5.51366
23080,33.4958,33.4958,109.918,21.7815,10.1895
22824,68.411,68.411,55.0596,47.3051,8.95632
27432,82.9036,82.9036,156.86,83.6313,18.8302
22952,61.0477,61.0477,144.274,94.6538,23.4138
22632,46.2803,46.2803,94.5611,69.7979,33.9708
22888,51.6094,51.6094,75.2381,97.9449,-3.51059
22760,88.3156,88.3156,166.121,70.3737,1.09007
22552,35.2121,35.2121,122.095,5.96502,-12.5761
23064,10.2733,10.2733,96.3035,92.9416,7.98776
22808,48.4689,48.4689,131.091,95.0321,24.5446
27416,28.8544,28.8544,99.2695,18.3543,7.65341
22936,35.8856,35.8856,92.2817,52.9028,35.494
22616,22.11,22.11,80.2125,30.5953,16.9903
22872,27.3442,27.3442,70.3288,73.0965,14.9612
22744,52.3658,52.3658,91.3768,6.73852,-12.1505
23000,64.6899,64.6899,114.56,6.24713,-6.06771
23096,9.79218,9.79218,92.0192,92.7253,5.34455
22712,31.2213,31.2213,74.6283,46.7864,21.9666
22968,35.5313,35.5313,147.45,57.6199,30.8438
22904,28.4304,28.4304,126.269,75.0189,29.1484
22776,30.1583,30.1583,105.882,7.94191,-1.87473
23032,34.0818,34.0818,80.8629,37.2762,22.3813
23044,16.6729,16.6729,119.831,20.4291,8.26493
22660,46.2671,46.2671,115.186,5.38012,-13.1969
22852,91.1537,91.1537,156.042,33.3309,4.03274
22724,42.7687,42.7687,77.5098,23.208,9.50818
23076,7.82244,7.82244,88.4676,93.8116,3.55137
27428,100.255,100.255,163.168,63.8535,17.3594
22884,39.4065,39.4065,74.6566,66.0278,21.9879
22756,36.7668,36.7668,94.8447,104.075,-0.342068
23012,20.6179,20.6179,134.242,39.7763,23.6254
23060,8.66152,8.66152,103.501,99.7745,4.89181
22804,45.6226,45.6226,114.98,79.9456,28.8605
22932,21.0146,21.0146,89.948,19.6149,10.0862
22612,41.5366,41.5366,141.733,48.7694,27.1221
22868,28.2146,28.2146,138.394,63.3098,30.2724
22740,56.791,56.791,128.804,8.77066,-4.45783
23092,23.5296,23.5296,88.3976,86.041,16.3196
22836,49.6779,49.6779,57.8997,77.9736,-3.66837
22900,38.8233,38.8233,77.7158,45.7365,24.7016
22772,23.7582,23.7582,104.398,25.7814,18.2992
23052,38.6298,38.6298,135.848,56.5548,28.3043
22796,36.4255,36.4255,113.064,101.862,7.63667
22668,43.9212,43.9212,119.913,30.1656,20.6152
22924,19.911,19.911,85.5942,36.2553,24.7311
22604,25.0042,25.0042,73.1182,57.5714,22.0738
22988,41.1372,41.1372,105.26,59.2405,37.8185
22572,39.7147,39.7147,97.8233,25.2016,17.3429
23084,52.8313,52.8313,122.598,66.0416,32.0902
22700,32.6407,32.6407,67.3924,65.4509,15.5954
22956,67.0437,67.0437,146.461,96.842,17.2116
22636,45.913,45.913,127.031,91.0848,24.7094
22764,48.6643,48.6643,100.863,5.45239,-6.96888
23020,43.2047,43.2047,117.923,35.8824,26.5621
22556,18.4772,18.4772,71.2101,64.7807,18.5968
23068,24.4462,24.4462,81.3719,88.6892,8.02155
27420,35.7212,35.7212,142.933,16.7894,-8.13301
22684,23.57,23.57,134.953,33.7683,20.2866
