,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,41.15,49.43,32.45,41.58,42.8,44.76,39.55,49.29,45.43,0.6301,29.53,47.16,17.86,23.57,35.05,36.46,34.11,36.64,38.64,0.5378
split 1,41.94,50.25,31.91,43.65,43.7,45.75,40.54,51.03,45.67,0.6314,23.71,40.1,5.63,25.39,28.33,23.97,30.58,13.32,28.02,0.4777
split 2,43.92,48.28,37.59,45.89,44.67,46.1,40.87,50.82,46.6,0.645,31.44,30.49,23.37,40.47,32.98,33.27,31.58,35.08,33.15,0.4958
split 3,41.46,50.61,31.05,42.73,43.29,44.8,41.27,49.45,43.68,0.6361,27.7,40.98,24.81,17.32,31.19,31.78,30.77,31.38,33.19,0.4868
split 4,38.47,49.07,26.34,40.0,41.08,43.75,38.55,50.36,42.35,0.6207,34.31,47.97,29.28,25.68,36.82,36.9,37.68,42.36,30.67,0.5386
split 5,38.11,50.06,28.79,35.47,40.99,43.95,38.13,50.15,43.57,0.6181,32.03,43.9,20.96,31.22,34.79,35.29,33.79,34.42,37.65,0.5389
mean,40.84,49.62,31.36,41.55,42.75,44.85,39.82,50.18,44.55,0.6302,29.79,41.77,20.32,27.28,33.19,32.95,33.09,32.2,33.55,0.5126
std,2.01,0.78,3.47,3.27,1.34,0.85,1.17,0.64,1.46,0.0091,3.41,5.81,7.44,7.17,2.79,4.39,2.47,9.07,3.69,0.0263
