,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5213,0.0,50.0,0.0,0.4985
split 1,0.0,50.0,0.0,0.4824,0.0,50.0,0.0,0.4834
split 2,0.0,50.0,0.0,0.5173,0.0,50.0,0.0,0.5219
split 3,0.0,50.0,0.0,0.4769,0.0,50.0,0.0,0.4876
split 4,0.0,50.0,0.0,0.4812,0.0,50.0,0.0,0.4715
split 5,0.0,50.0,0.0,0.5144,0.0,50.0,0.0,0.545
mean,0.0,50.0,0.0,0.4989,0.0,50.0,0.0,0.5013
std,0.0,0.0,0.0,0.0189,0.0,0.0,0.0,0.025
