,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.6132,0.0,50.0,0.0,0.4754
split 1,0.0,50.0,0.0,0.5777,0.0,50.0,0.0,0.4642
split 2,0.0,50.0,0.0,0.5994,0.0,50.0,0.0,0.5156
split 3,0.0,50.0,0.0,0.5864,0.0,50.0,0.0,0.5478
split 4,0.0,50.0,0.0,0.5889,0.0,50.0,0.0,0.5459
split 5,0.0,50.0,0.0,0.5877,0.0,50.0,0.0,0.4231
mean,0.0,50.0,0.0,0.5922,0.0,50.0,0.0,0.4953
std,0.0,0.0,0.0,0.0113,0.0,0.0,0.0,0.0453
