,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.4892,0.0,50.0,0.0,0.4769
split 1,0.0,50.0,0.0,0.4896,0.0,50.0,0.0,0.4846
split 2,0.0,50.0,0.0,0.5094,0.0,50.0,0.0,0.5365
split 3,0.0,50.0,0.0,0.4735,0.0,50.0,0.0,0.5229
split 4,0.0,50.0,0.0,0.4818,0.0,50.0,0.0,0.5115
split 5,0.0,50.0,0.0,0.4854,0.0,50.0,0.0,0.4673
mean,0.0,50.0,0.0,0.4882,0.0,50.0,0.0,0.4999
std,0.0,0.0,0.0,0.0109,0.0,0.0,0.0,0.0253
