,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5613,0.0,50.0,0.0,0.5306
split 1,0.0,50.0,0.0,0.519,0.0,50.0,0.0,0.4676
split 2,0.0,50.0,0.0,0.5277,0.0,50.0,0.0,0.5791
split 3,0.0,50.0,0.0,0.5496,0.0,50.0,0.0,0.4697
split 4,0.0,50.0,0.0,0.5093,0.0,50.0,0.0,0.5871
split 5,0.0,50.0,0.0,0.5173,0.0,50.0,0.0,0.5618
mean,0.0,50.0,0.0,0.5307,0.0,50.0,0.0,0.5327
std,0.0,0.0,0.0,0.0186,0.0,0.0,0.0,0.0486
