,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5516,0.0,50.0,0.0,0.4992
split 1,0.0,50.0,0.0,0.5347,0.0,50.0,0.0,0.5079
split 2,0.0,50.0,0.0,0.5441,0.0,50.0,0.0,0.4941
split 3,0.0,50.0,0.0,0.5575,0.0,50.0,0.0,0.498
split 4,0.0,50.0,0.0,0.5304,0.0,50.0,0.0,0.5703
split 5,0.0,50.0,0.0,0.5402,0.0,50.0,0.0,0.5163
mean,0.0,50.0,0.0,0.5431,0.0,50.0,0.0,0.5143
std,0.0,0.0,0.0,0.0093,0.0,0.0,0.0,0.0261
