,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,42.16,46.48,39.0,41.01,42.7,43.95,38.92,47.39,45.54,0.6303,31.74,45.51,27.16,22.54,34.97,35.65,34.45,41.16,31.32,0.5452
split 1,42.3,49.55,36.07,41.27,43.53,45.29,39.95,48.96,46.94,0.6247,29.81,36.99,22.16,30.28,30.81,30.52,31.04,28.01,32.52,0.495
split 2,44.81,45.86,43.69,44.87,44.84,44.88,43.89,45.08,45.68,0.6338,32.21,35.0,21.57,40.07,33.65,33.22,34.95,30.98,33.73,0.5294
split 3,43.5,50.67,37.44,42.38,44.64,46.17,41.26,49.8,47.46,0.6354,29.87,34.46,26.6,28.56,30.49,31.23,28.44,31.61,33.66,0.476
split 4,42.8,49.43,35.95,43.01,43.88,45.26,40.72,49.0,46.06,0.6261,31.26,46.8,10.51,36.48,35.57,33.0,38.1,27.0,33.89,0.5181
split 5,43.58,49.4,37.86,43.49,44.32,45.03,41.78,46.49,46.83,0.6301,31.07,39.54,24.84,28.83,32.75,36.52,31.42,48.73,29.43,0.5043
mean,43.19,48.57,38.34,42.67,43.98,45.1,41.08,47.79,46.42,0.6301,30.99,39.72,22.14,31.13,33.04,33.36,33.07,34.58,32.42,0.5113
std,0.9,1.76,2.61,1.32,0.72,0.66,1.55,1.64,0.7,0.0038,0.89,4.85,5.6,5.7,1.92,2.16,3.14,7.81,1.61,0.0227
