,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5902,0.0,50.0,0.0,0.516
split 1,0.0,50.0,0.0,0.5945,0.0,50.0,0.0,0.5066
split 2,0.0,50.0,0.0,0.5926,0.0,50.0,0.0,0.4988
split 3,0.0,50.0,0.0,0.581,0.0,50.0,0.0,0.5242
split 4,0.0,50.0,0.0,0.5979,0.0,50.0,0.0,0.4313
split 5,0.0,50.0,0.0,0.6071,0.0,50.0,0.0,0.451
mean,0.0,50.0,0.0,0.5939,0.0,50.0,0.0,0.488
std,0.0,0.0,0.0,0.0079,0.0,0.0,0.0,0.0345
