,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5675,0.0,50.0,0.0,0.5056
split 1,0.0,50.0,0.0,0.5492,0.0,50.0,0.0,0.5319
split 2,0.0,50.0,0.0,0.5667,0.0,50.0,0.0,0.5036
split 3,0.0,50.0,0.0,0.5733,0.0,50.0,0.0,0.4986
split 4,0.0,50.0,0.0,0.5277,0.0,50.0,0.0,0.584
split 5,0.0,50.0,0.0,0.5871,0.0,50.0,0.0,0.4458
mean,0.0,50.0,0.0,0.5619,0.0,50.0,0.0,0.5116
std,0.0,0.0,0.0,0.0189,0.0,0.0,0.0,0.0413
