,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.6218,0.0,50.0,0.0,0.4841
split 1,0.0,50.0,0.0,0.6084,0.0,50.0,0.0,0.5045
split 2,0.0,50.0,0.0,0.6006,0.0,50.0,0.0,0.5259
split 3,0.0,50.0,0.0,0.5854,0.0,50.0,0.0,0.4979
split 4,0.0,50.0,0.0,0.6053,0.0,50.0,0.0,0.4461
split 5,0.0,50.0,0.0,0.5859,0.0,50.0,0.0,0.5886
mean,0.0,50.0,0.0,0.6012,0.0,50.0,0.0,0.5078
std,0.0,0.0,0.0,0.0128,0.0,0.0,0.0,0.0435
