,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5499,0.0,50.0,0.0,0.5232
split 1,0.0,50.0,0.0,0.5418,0.0,50.0,0.0,0.5409
split 2,0.0,50.0,0.0,0.5703,0.0,50.0,0.0,0.4964
split 3,0.0,50.0,0.0,0.5672,0.0,50.0,0.0,0.4755
split 4,0.0,50.0,0.0,0.5162,0.0,50.0,0.0,0.6451
split 5,0.0,50.0,0.0,0.5602,0.0,50.0,0.0,0.5597
mean,0.0,50.0,0.0,0.5509,0.0,50.0,0.0,0.5401
std,0.0,0.0,0.0,0.0183,0.0,0.0,0.0,0.0544
