,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.4878,0.0,50.0,0.0,0.5031
split 1,0.0,50.0,0.0,0.5032,0.0,50.0,0.0,0.464
split 2,0.0,50.0,0.0,0.4984,0.0,50.0,0.0,0.4868
split 3,0.0,50.0,0.0,0.4962,0.0,50.0,0.0,0.4721
split 4,0.0,50.0,0.0,0.4912,0.0,50.0,0.0,0.4923
split 5,0.0,50.0,0.0,0.4887,0.0,50.0,0.0,0.5597
mean,0.0,50.0,0.0,0.4942,0.0,50.0,0.0,0.4963
std,0.0,0.0,0.0,0.0055,0.0,0.0,0.0,0.0311
