,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5838,0.0,50.0,0.0,0.4759
split 1,0.0,50.0,0.0,0.5683,0.0,50.0,0.0,0.5222
split 2,0.0,50.0,0.0,0.5724,0.0,50.0,0.0,0.5189
split 3,0.0,50.0,0.0,0.5796,0.0,50.0,0.0,0.4786
split 4,0.0,50.0,0.0,0.5722,0.0,50.0,0.0,0.4552
split 5,0.0,50.0,0.0,0.5725,0.0,50.0,0.0,0.4071
mean,0.0,50.0,0.0,0.5748,0.0,50.0,0.0,0.4763
std,0.0,0.0,0.0,0.0052,0.0,0.0,0.0,0.0391
