,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5844,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.5501
split 1,20.91,50.61,12.11,0.0,34.99,30.36,34.09,57.0,0.0,0.5817,20.19,49.09,11.5,0.0,33.8,27.18,33.11,48.42,0.0,0.6024
split 2,21.11,50.49,11.66,1.19,34.96,62.6,34.03,53.77,100.0,0.596,17.53,49.99,2.59,0.0,33.41,21.36,33.45,30.64,0.0,0.525
split 3,27.55,51.09,13.51,18.05,37.23,46.57,35.22,53.1,51.38,0.584,21.81,45.7,0.0,19.72,31.44,20.14,32.11,0.0,28.32,0.5647
split 4,19.91,50.36,9.36,0.0,34.48,29.06,33.85,53.33,0.0,0.5868,16.67,50.0,0.0,0.0,33.33,11.11,33.33,0.0,0.0,0.539
split 5,20.51,50.36,11.16,0.0,34.66,28.93,33.92,52.87,0.0,0.5878,17.5,50.05,2.45,0.0,33.4,20.16,33.5,26.99,0.0,0.5114
mean,21.11,50.49,9.63,3.21,34.94,34.77,34.07,45.01,25.23,0.5868,18.39,49.14,2.76,3.29,33.12,18.51,33.14,17.68,4.72,0.5487
std,3.24,0.33,4.48,6.65,1.16,16.12,0.57,20.18,38.34,0.0046,1.93,1.58,4.07,7.35,0.77,5.75,0.48,18.87,10.55,0.0294
