,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.5375,0.0,50.0,0.0,0.4789
split 1,0.0,50.0,0.0,0.5134,0.0,50.0,0.0,0.4998
split 2,0.0,50.0,0.0,0.5324,0.0,50.0,0.0,0.498
split 3,0.0,50.0,0.0,0.4842,0.0,50.0,0.0,0.5186
split 4,0.0,50.0,0.0,0.5195,0.0,50.0,0.0,0.5973
split 5,0.0,50.0,0.0,0.5494,0.0,50.0,0.0,0.4804
mean,0.0,50.0,0.0,0.5227,0.0,50.0,0.0,0.5122
std,0.0,0.0,0.0,0.0208,0.0,0.0,0.0,0.0403
