,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.6069,0.0,50.0,0.0,0.5456
split 1,0.0,50.0,0.0,0.617,0.0,50.0,0.0,0.5511
split 2,0.0,50.0,0.0,0.6013,0.0,50.0,0.0,0.5252
split 3,0.0,50.0,0.0,0.6146,0.0,50.0,0.0,0.5028
split 4,0.0,50.0,0.0,0.6234,0.0,50.0,0.0,0.4537
split 5,0.0,50.0,0.0,0.6131,0.0,50.0,0.0,0.5198
mean,0.0,50.0,0.0,0.6127,0.0,50.0,0.0,0.5164
std,0.0,0.0,0.0,0.0071,0.0,0.0,0.0,0.0323
