,train F1,train Acc,train precision,train Auc,val F1,val Acc,val precision,val Auc
split 0,0.0,50.0,0.0,0.4806,0.0,50.0,0.0,0.5386
split 1,0.0,50.0,0.0,0.5023,0.0,50.0,0.0,0.4269
split 2,0.0,50.0,0.0,0.4913,0.0,50.0,0.0,0.4922
split 3,0.0,50.0,0.0,0.4956,0.0,50.0,0.0,0.4898
split 4,0.0,50.0,0.0,0.503,0.0,50.0,0.0,0.3787
split 5,0.0,50.0,0.0,0.4768,0.0,50.0,0.0,0.6082
mean,0.0,50.0,0.0,0.4916,0.0,50.0,0.0,0.489
std,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0738
