,train F1,train c0 F1,train c1 F1,train c2 F1,train Acc,train precision,train c0 precision,train c1 precision,train c2 precision,train Auc,val F1,val c0 F1,val c1 F1,val c2 F1,val Acc,val precision,val c0 precision,val c1 precision,val c2 precision,val Auc
split 0,44.79,51.38,37.56,45.42,45.97,48.22,41.16,50.16,53.34,0.6555,29.34,41.42,24.29,22.3,32.08,32.46,31.6,32.98,32.82,0.5024
split 1,38.21,51.92,38.83,23.89,42.24,46.34,38.5,51.17,49.33,0.6289,34.65,49.06,29.15,25.74,37.96,38.59,37.3,42.35,36.12,0.5306
split 2,40.88,52.99,34.25,35.41,43.71,46.76,40.21,49.46,50.61,0.642,31.71,34.75,22.86,37.52,32.74,32.62,32.42,32.2,33.24,0.5017
split 3,41.68,51.39,35.82,37.83,43.76,46.84,39.58,50.17,50.77,0.6403,30.19,43.25,22.49,24.83,32.87,32.45,33.54,32.43,31.39,0.5126
split 4,40.74,51.23,36.9,34.09,42.98,45.51,39.5,48.59,48.44,0.6344,23.81,47.91,4.71,18.81,33.35,38.03,33.51,50.0,30.59,0.5413
split 5,40.2,51.81,36.62,32.16,42.96,46.28,39.21,51.64,47.98,0.631,25.05,47.23,23.57,4.34,33.66,33.6,33.34,35.46,32.0,0.544
mean,41.08,51.79,36.66,34.8,43.6,46.66,39.7,50.2,50.08,0.6387,29.12,43.94,21.18,22.26,33.78,34.63,33.62,37.57,32.69,0.5221
std,1.97,0.59,1.42,6.44,1.18,0.82,0.83,1.01,1.78,0.0088,3.73,4.9,7.69,9.87,1.94,2.64,1.79,6.56,1.76,0.0174
